timestamp,kiln_temp,motor_load,feeder_rate,emissions,vibration,pressure,fuel_rate,raw_feed,grinding_power
2025-09-15 00:00:00,1150.6389264421812,93.08619588513866,11.350698151692274,0.09669659432225476,0.1396897428189069,1.434189868249065,30.18437418439043,188.05056689928062,361.4435350853155
2025-09-15 00:10:00,1116.7614349324353,83.30859731955806,5.775141926058729,0.1004868723478116,1.8803451501002337,0.9580982004949886,29.20490266559462,163.2325344526187,258.0843359914559
2025-09-15 00:20:00,1107.8691012894071,82.98597010177657,10.93392756074949,0.027800000193637778,0.3768008909953583,1.0604037704840215,33.54647413905563,241.95799504012177,294.83738183133585
2025-09-15 00:30:00,1132.0333033573995,94.27983808430696,14.854817544792713,0.08936840042846164,1.9126249231667325,1.2381610133292276,10.086821872899773,175.9640827344968,209.0188893242202
2025-09-15 00:40:00,1183.5049060351723,92.00477058876736,11.369190977776821,0.04672348949247014,0.19351334958376967,1.2606725384538842,39.96235566010569,291.23989069914205,226.62782197908666
2025-09-15 00:50:00,1153.9371416101585,84.35115671666182,5.999279675619906,0.05764439952423425,1.1317123786564742,1.4393983952326965,30.487684707114408,209.72022201490506,213.12165625533447
2025-09-15 01:00:00,1178.3872287552385,83.13791553475649,11.546915081132674,0.03670191732402378,1.054286242783297,1.4898778313933048,42.96628768901342,162.60756524956315,475.28771012165805
2025-09-15 01:10:00,1082.3583034597073,93.37423061374803,7.87745044603386,0.031094689826814494,0.16083841544276317,1.3556666486897662,27.647744576520836,206.18847482691012,242.58930416068068
2025-09-15 01:20:00,1257.1266804632828,81.03511823383529,5.888605570248662,0.047780992600646194,1.0634599217168514,0.9431821928440708,38.40043627052786,264.09699246540276,423.2114148190659
2025-09-15 01:30:00,1128.2631242628802,80.95448399951292,12.776680804880783,0.08946226478732684,1.8537316249268319,1.1427704188931291,24.328188227658508,224.0817765845885,231.7976472783747
2025-09-15 01:40:00,1192.7486028845324,94.75149933350494,11.045800936177876,0.09777284579912857,1.8640002894642163,0.9845366561133388,34.93787651031681,113.5691404875155,203.73766571634582
2025-09-15 01:50:00,1163.314510227474,89.86619993542485,14.317117891496324,0.06371136917609606,0.47556323130491107,1.4047781443423912,18.237272668606263,128.76385652213065,262.043676842951
2025-09-15 02:00:00,1106.7922362680747,82.54255797109872,10.96886163377426,0.051283707590439834,0.3648065219340063,0.9584605114607114,44.719865810248066,210.4222205152173,379.2883499230916
2025-09-15 02:10:00,1227.8024318462774,86.65989578136482,10.121145502657658,0.10394975898625605,1.6360563751334027,1.395911210200456,30.755628813157855,241.3293413095335,300.85894808614216
2025-09-15 02:20:00,1171.2547922689644,83.78869778091796,8.652138989304445,0.04204162045518878,0.6836596012018764,1.058448302640384,16.8475028433657,194.36462706660853,247.41747991281167
2025-09-15 02:30:00,1077.2808883690532,86.81113867107535,5.757973478203037,0.030954763359120677,1.2069678617986495,1.0365322612489742,11.269981694915563,193.90016867548127,426.78105762645
2025-09-15 02:40:00,1152.1785268015744,88.41126378215085,7.89378474495357,0.03164200055675331,1.382882928712184,1.2103673666003782,49.829487971817244,230.6880804518393,235.91168676211362
2025-09-15 02:50:00,1260.6570250134398,90.16859688309552,5.54695216028259,0.022797375122946367,0.7630202239371286,0.9600631960716609,33.12652334193541,271.4533698555457,236.23348152595753
2025-09-15 03:00:00,1072.055550436151,94.28231450352652,7.340173883487466,0.09561922542028749,1.6639243432486237,1.136423330917005,38.09368714174029,240.80629214095663,485.02094746338497
2025-09-15 03:10:00,1117.3258936673,83.43393058254406,13.088904506334927,0.06292892514652552,1.6928819194648836,1.3764951554521119,48.87929422301293,256.65150731243773,200.63479847902437
2025-09-15 03:20:00,1137.265443529855,83.43620979185133,11.384917349992865,0.040965601657003775,1.2665914081981338,1.4790878932356497,36.65876083255142,184.70764164132078,476.9454363319189
2025-09-15 03:30:00,1107.8151793688203,92.16732773882808,9.82260963582493,0.06442457144087953,0.5549487852788729,1.0802190667834366,28.67882496755667,141.67138053878887,416.66814303372996
2025-09-15 03:40:00,1111.6585051421891,81.96854444516848,10.200020748300595,0.10308466611340598,0.6876188748335959,1.3726639172549988,15.06843624252092,103.32589420395641,308.50362012623566
2025-09-15 03:50:00,1092.4026757411846,82.11579314916659,7.163262671206196,0.021869820108344058,0.27592819427430826,0.9362438127178299,43.758284064651235,262.9637413027359,383.3855117668819
2025-09-15 04:00:00,1124.8824866606462,80.28043368837511,11.749794759481873,0.09022422206249868,0.9354458220272532,1.2609292376754455,48.540981505559834,280.484029946727,210.12762306628065
2025-09-15 04:10:00,1108.4186484468084,84.57924666725543,5.702343055198763,0.08676478976147163,1.22752962686092,1.1173740242555952,15.21411169112258,254.07821938049076,362.7953873154387
2025-09-15 04:20:00,1138.6749034049337,83.67780109526709,13.845057937335161,0.0628180818104384,0.8649046781987774,1.1910816362346583,10.029399134105992,102.2533118836386,296.72276837104204
2025-09-15 04:30:00,1089.8744320745034,87.5706795210413,12.231565628976185,0.07491397588913644,1.0190792409235236,1.235784787499694,45.433456429755324,272.0738115303992,432.81312815062773
2025-09-15 04:40:00,1143.86929929769,84.67000584278883,8.93942306052782,0.020016736748231317,1.7548177566372307,1.1264990134717414,48.52816631239485,259.9888378937801,353.40767312110313
2025-09-15 04:50:00,1113.2245689094611,93.60740921106267,12.057137644794146,0.08479283688978087,1.8339689711615448,1.1428397087704316,48.80541407812987,223.40822975601594,284.2471244495417
2025-09-15 05:00:00,1191.7154398520408,80.79854753236111,12.360322673714464,0.11660628461641179,1.4888604508993524,1.4124920900920992,14.152273870156517,219.9221210686655,452.7220710508568
2025-09-15 05:10:00,1152.3690034413282,83.5594384538087,9.641059173170351,0.07268309213717512,0.8805059641502614,0.9090063237346008,31.04424285941335,135.49904577139324,433.8071372825202
2025-09-15 05:20:00,1229.1071273309126,87.02286415069342,14.47162396823611,0.10058869566433212,0.34062992180507584,1.427575020111558,49.015546546697934,182.60822310763217,203.0352491313101
2025-09-15 05:30:00,1105.745487299765,89.5886327164378,13.900158744290179,0.0958873930198385,1.0250046507120483,1.181637205875721,36.52066830217907,230.0014293131615,330.95026813476284
2025-09-15 05:40:00,1122.5467442290824,87.90340572371876,6.664847365094615,0.06008832730858765,1.28630974164283,1.1435279977611803,43.285378319526075,223.85200002166883,300.7434872526159
2025-09-15 05:50:00,1220.2742639201938,93.45646170886114,11.35745726011573,0.05527049258840119,0.22692293812838654,1.0839547602923953,49.735320951913394,231.0063369443836,240.1968704746093
